computer,premiun lux,8895,used,55x77x88
motherboard,premiun lux,4043,new,55x77x88
player,bad,5380,used,55x77x88
CPU,good,2184,used,111x68x7
videocard,very bad,7159,new,55x77x88
videocard,very bad,5603,used,10x55x45
HDD,very good,5256,new,111x68x7
monitor,very good,9853,new,100x45x2
teapot,so-so,9792,used,200x100x1
CPU,very good,3302,new,90x123x1
SSD,good,5208,used,100x45x2
SSD,bad,8035,new,55x77x88
SSD,normal,1884,new,200x100x1
SSD,bad,6156,used,111x68x7
computer,premiun lux,7218,used,55x77x99
HDD,bad,5185,used,12x90x56
player,premiun lux,6236,new,55x77x99
air pods,so-so,1680,new,90x123x1
CPU,so-so,7242,new,100x45x2
air pods,premiun lux,1208,new,100x45x2
motherboard,normal,383,used,45x34x56
computer,premium,6208,new,55x77x99
monitor,so-so,9940,new,55x77x99
motherboard,premiun lux,7034,used,45x34x56
RAM,premium,5185,new,200x100x1
air pods,so-so,6236,new,10x55x45
air pods,good,8475,new,10x55x45
RAM,so-so,8277,used,90x123x1
videocard,very bad,196,used,55x77x99
teapot,so-so,7121,new,45x34x56
RAM,very bad,9869,new,12x90x56
videocard,good,6303,used,55x77x88
CPU,good,4679,used,55x77x99
RAM,very good,2446,new,55x77x88
RAM,good,9703,new,45x34x56
HDD,very good,5982,used,12x90x56
CPU,premiun lux,5288,new,100x45x2
CPU,so-so,3877,new,100x45x2
SSD,very bad,4407,used,111x68x7
RAM,so-so,8320,used,55x77x88
CPU,bad,7685,used,12x90x56
videocard,normal,5035,new,45x34x56
CPU,very good,4649,new,12x90x56
air pods,premiun lux,605,used,10x55x45
teapot,premium,4080,new,100x45x2
CPU,premiun lux,9667,used,55x77x99
CPU,very good,5404,used,111x68x7
HDD,so-so,1309,used,55x77x88
air pods,bad,9803,used,55x77x88
videocard,bad,7367,used,45x34x56
air pods,premium,2354,used,55x77x99
computer,normal,5982,used,55x77x88
monitor,good,8958,used,200x100x1
teapot,good,9293,new,55x77x88
SSD,premiun lux,3212,used,55x77x88
motherboard,bad,419,used,55x77x99
monitor,so-so,8259,used,55x77x88
air pods,very good,3609,new,90x123x1
monitor,bad,7965,new,10x55x45
SSD,very bad,3962,new,90x123x1
CPU,so-so,6525,used,45x34x56
computer,very good,7471,new,100x45x2
SSD,premiun lux,1068,new,200x100x1
monitor,very bad,4244,new,200x100x1
CPU,so-so,1777,used,45x34x56
monitor,normal,8581,used,55x77x99
teapot,very bad,4256,used,45x34x56
CPU,very bad,6834,used,100x45x2
monitor,premiun lux,2375,new,10x55x45
player,good,5676,used,200x100x1
SSD,premiun lux,4082,used,45x34x56
motherboard,very bad,437,new,55x77x88
CPU,premium,3904,used,200x100x1
motherboard,very bad,2058,used,12x90x56
player,very good,774,new,55x77x99
player,premiun lux,2579,new,200x100x1
monitor,good,6219,used,90x123x1
teapot,normal,8767,used,45x34x56
teapot,bad,8826,used,45x34x56
teapot,good,1542,used,90x123x1
monitor,so-so,9376,new,100x45x2
HDD,very good,5477,new,10x55x45
SSD,very bad,8007,used,90x123x1
videocard,so-so,4112,used,100x45x2
motherboard,normal,5059,used,55x77x99
RAM,normal,931,new,55x77x99
air pods,very good,1489,used,90x123x1
teapot,very bad,7824,new,100x45x2
CPU,normal,4553,used,100x45x2
videocard,bad,3579,used,200x100x1
RAM,normal,7213,used,12x90x56
air pods,normal,9002,new,90x123x1
motherboard,good,1072,new,10x55x45
teapot,good,2654,new,12x90x56
monitor,very bad,5132,used,200x100x1
CPU,premium,1000,used,100x45x2
air pods,premiun lux,7869,used,55x77x99
motherboard,normal,638,used,12x90x56
air pods,very good,1535,new,45x34x56
monitor,premiun lux,1738,used,12x90x56
teapot,bad,4074,new,100x45x2
CPU,good,8466,new,12x90x56
monitor,so-so,4464,used,10x55x45
computer,very bad,8352,new,10x55x45
computer,very good,5780,new,55x77x88
HDD,bad,1466,new,111x68x7
RAM,bad,8240,used,10x55x45
HDD,very bad,2792,used,200x100x1
teapot,very bad,8850,used,111x68x7
RAM,normal,5718,new,55x77x88
air pods,premiun lux,7227,new,111x68x7
HDD,very bad,2290,new,55x77x99
monitor,bad,1114,new,90x123x1
SSD,premium,1771,new,45x34x56
air pods,bad,5456,new,90x123x1
HDD,bad,5611,used,100x45x2
HDD,good,7283,used,55x77x88
motherboard,good,4301,used,55x77x88
computer,normal,6220,used,100x45x2
computer,very good,123,used,200x100x1
SSD,normal,6937,new,12x90x56
CPU,premium,2262,used,12x90x56
motherboard,premium,7668,new,100x45x2
CPU,normal,5550,used,100x45x2
SSD,premiun lux,8448,used,100x45x2
videocard,bad,9070,new,12x90x56
player,very good,1349,new,55x77x99
HDD,bad,8841,used,100x45x2
air pods,so-so,6002,new,12x90x56
SSD,good,1276,used,55x77x99
motherboard,very good,7762,used,90x123x1
computer,good,3208,new,10x55x45
motherboard,very bad,984,new,45x34x56
HDD,premiun lux,7281,new,111x68x7
air pods,premiun lux,3565,used,10x55x45
player,good,9808,new,12x90x56
air pods,premiun lux,721,used,90x123x1
SSD,normal,2911,new,12x90x56
player,bad,2658,new,55x77x99
computer,premiun lux,8091,new,12x90x56
CPU,good,9737,used,12x90x56
monitor,good,122,used,200x100x1
teapot,premium,5636,used,55x77x88
player,very good,444,new,55x77x99
teapot,very bad,8660,used,100x45x2
motherboard,premium,6808,used,10x55x45
motherboard,normal,9754,used,200x100x1
videocard,very good,7818,used,100x45x2
RAM,normal,2107,new,45x34x56
CPU,premiun lux,887,new,55x77x88
motherboard,premiun lux,9903,new,100x45x2
teapot,normal,9109,used,111x68x7
player,so-so,6386,new,55x77x99
videocard,premiun lux,9729,new,12x90x56
player,very good,3759,used,111x68x7
monitor,bad,4735,new,200x100x1
RAM,normal,592,new,10x55x45
videocard,very bad,2157,new,55x77x99
air pods,very bad,2317,used,10x55x45
HDD,premiun lux,2331,new,100x45x2
videocard,good,7692,used,55x77x99
videocard,very bad,5168,used,111x68x7
computer,so-so,9519,used,12x90x56
HDD,bad,5334,new,100x45x2
CPU,normal,9990,new,55x77x88
SSD,so-so,9727,new,200x100x1
HDD,premiun lux,1214,new,111x68x7
HDD,normal,2419,used,45x34x56
motherboard,premiun lux,6148,new,111x68x7
videocard,premium,2633,new,12x90x56
SSD,bad,2672,new,100x45x2
computer,bad,4843,new,55x77x99
player,normal,6500,used,90x123x1
air pods,premiun lux,5248,used,55x77x88
motherboard,very bad,4761,new,90x123x1
air pods,so-so,9522,used,100x45x2
motherboard,normal,2196,used,111x68x7
HDD,normal,3324,new,90x123x1
SSD,very good,6828,new,55x77x88
CPU,premiun lux,1173,used,55x77x88
videocard,very good,8586,used,55x77x99
teapot,very bad,3399,used,10x55x45
SSD,good,6817,new,10x55x45
player,very good,9291,used,12x90x56
air pods,bad,6876,new,55x77x99
RAM,very good,9642,new,55x77x99
CPU,very bad,5555,new,12x90x56
player,premium,3285,used,55x77x88
air pods,so-so,1736,used,10x55x45
motherboard,premium,272,used,45x34x56
air pods,very good,2264,new,200x100x1
teapot,very good,6597,new,12x90x56
monitor,so-so,8675,used,10x55x45
HDD,good,4086,new,12x90x56
computer,good,8201,new,55x77x88
HDD,premium,7163,new,10x55x45
air pods,so-so,4188,new,200x100x1
HDD,normal,4354,new,12x90x56
videocard,very good,653,new,90x123x1
motherboard,good,8178,used,55x77x99
SSD,normal,4810,used,55x77x99
air pods,bad,286,new,111x68x7
SSD,bad,6431,used,55x77x99
monitor,very good,8388,used,12x90x56
videocard,bad,7783,new,12x90x56
SSD,normal,3773,used,10x55x45
RAM,very bad,4454,used,90x123x1
videocard,good,314,used,45x34x56
CPU,normal,8386,new,55x77x99
videocard,very bad,9440,new,111x68x7
air pods,premiun lux,549,used,90x123x1
monitor,so-so,6568,used,90x123x1
HDD,premiun lux,3260,new,55x77x99
teapot,so-so,7012,new,55x77x88
teapot,very bad,925,used,45x34x56
teapot,so-so,6426,used,100x45x2
motherboard,so-so,6259,used,12x90x56
SSD,very bad,5095,used,200x100x1
motherboard,premium,1835,new,90x123x1
player,very good,7263,used,200x100x1
HDD,very good,6383,new,12x90x56
RAM,very good,8165,new,90x123x1
RAM,premium,4274,used,55x77x99
HDD,very bad,3122,new,55x77x88
CPU,good,5917,used,10x55x45
player,premiun lux,6107,new,45x34x56
CPU,bad,4208,used,200x100x1
RAM,premium,1186,used,100x45x2
motherboard,premium,4226,new,200x100x1
HDD,premiun lux,124,used,45x34x56
motherboard,bad,1919,used,55x77x99
player,so-so,4087,used,55x77x88
SSD,normal,4556,used,100x45x2
motherboard,bad,1432,used,100x45x2
videocard,very bad,9466,used,12x90x56
computer,very bad,5052,new,111x68x7
computer,normal,8366,new,45x34x56
HDD,very good,5805,used,200x100x1
SSD,so-so,3387,new,12x90x56
player,so-so,8061,used,12x90x56
teapot,good,8786,new,111x68x7
player,very bad,2737,new,12x90x56
SSD,so-so,881,new,111x68x7
monitor,normal,6200,used,111x68x7
videocard,very bad,4431,new,55x77x99
computer,bad,6781,new,90x123x1
CPU,premiun lux,2285,new,12x90x56
SSD,premium,5130,new,111x68x7
HDD,good,6231,new,55x77x88
air pods,very bad,2363,new,45x34x56
SSD,premiun lux,2264,new,200x100x1
CPU,very good,7020,used,111x68x7
air pods,so-so,6695,used,45x34x56
RAM,normal,7367,used,55x77x88
SSD,good,7029,new,12x90x56
motherboard,very good,2124,used,90x123x1
HDD,premiun lux,10,new,10x55x45
SSD,very good,7800,new,12x90x56
SSD,premium,8574,new,55x77x88
CPU,normal,7589,used,45x34x56
videocard,very bad,720,new,200x100x1
teapot,very good,1816,new,45x34x56
videocard,very good,8277,new,90x123x1
SSD,so-so,8807,used,55x77x99
CPU,so-so,4472,new,45x34x56
RAM,so-so,7425,new,200x100x1
SSD,premiun lux,7545,new,10x55x45
RAM,so-so,5116,used,55x77x99
motherboard,good,4308,used,100x45x2
RAM,bad,1496,new,100x45x2
teapot,good,3663,new,55x77x99
monitor,premiun lux,6508,used,12x90x56
air pods,premiun lux,5492,used,12x90x56
SSD,very bad,9455,new,55x77x99
computer,premiun lux,9486,new,100x45x2
teapot,very good,6173,used,90x123x1
HDD,good,9318,used,55x77x88
teapot,bad,2037,new,111x68x7
computer,bad,7278,used,200x100x1
monitor,so-so,9274,new,90x123x1
HDD,premiun lux,2664,new,100x45x2
SSD,normal,3215,new,111x68x7
HDD,very bad,1325,new,45x34x56
motherboard,so-so,9051,used,100x45x2
HDD,good,4925,used,90x123x1
videocard,very bad,778,used,12x90x56
HDD,normal,1085,used,12x90x56
monitor,normal,8043,new,100x45x2
videocard,normal,7038,new,90x123x1
monitor,premiun lux,9908,new,200x100x1
HDD,good,6734,new,111x68x7
computer,normal,4287,used,55x77x99
air pods,premium,2885,used,90x123x1
CPU,bad,9025,new,111x68x7
player,premiun lux,7190,new,55x77x99
computer,so-so,9008,used,111x68x7
computer,good,4828,used,45x34x56
teapot,good,1610,used,100x45x2
player,normal,1669,used,55x77x88
HDD,premiun lux,2613,used,45x34x56
SSD,good,2785,new,100x45x2
CPU,good,1858,new,111x68x7
teapot,very bad,8680,used,10x55x45
teapot,bad,426,used,10x55x45
player,premiun lux,8777,used,10x55x45
motherboard,so-so,1692,used,45x34x56
RAM,very bad,8516,used,111x68x7
air pods,very good,6657,new,45x34x56
teapot,bad,4394,used,200x100x1
videocard,normal,3654,new,200x100x1
monitor,premium,5898,used,45x34x56
SSD,bad,4906,new,55x77x99
air pods,so-so,1322,new,12x90x56
RAM,bad,9873,new,45x34x56
RAM,very bad,6968,new,100x45x2
computer,premium,1108,new,55x77x88
SSD,premium,9541,new,12x90x56
air pods,premiun lux,7649,new,12x90x56
motherboard,very bad,779,new,12x90x56
computer,premium,351,new,45x34x56
videocard,normal,9676,new,100x45x2
motherboard,normal,3527,new,55x77x88
computer,so-so,8544,used,55x77x99
SSD,very bad,7817,used,45x34x56
SSD,normal,252,used,45x34x56
videocard,good,744,used,10x55x45
CPU,very good,26,used,55x77x88
player,premiun lux,1231,new,12x90x56
RAM,very bad,9782,used,12x90x56
SSD,premium,7138,used,111x68x7
air pods,so-so,1842,used,45x34x56
monitor,good,2415,new,10x55x45
teapot,normal,4280,new,55x77x88
HDD,so-so,6131,used,10x55x45
player,premiun lux,1944,used,90x123x1
computer,so-so,6566,new,10x55x45
monitor,so-so,7468,used,100x45x2
computer,very bad,4420,used,10x55x45
player,very good,4979,new,45x34x56
computer,good,2454,new,45x34x56
SSD,premium,5775,new,12x90x56
RAM,good,6486,new,200x100x1
teapot,very bad,169,new,100x45x2
air pods,very bad,7143,new,45x34x56
RAM,so-so,9654,new,55x77x99
motherboard,bad,8728,used,55x77x99
computer,so-so,6965,new,55x77x88
motherboard,premium,7562,used,90x123x1
CPU,good,3989,new,100x45x2
player,premiun lux,1485,used,12x90x56
player,very bad,7849,new,12x90x56
player,bad,6925,new,90x123x1
player,premiun lux,6153,used,55x77x88
motherboard,good,9422,used,100x45x2
player,normal,1955,used,55x77x88
RAM,bad,6872,used,200x100x1
computer,normal,1670,new,45x34x56
air pods,premium,8072,used,55x77x99
HDD,very bad,8562,new,10x55x45
air pods,premium,27,new,200x100x1
player,good,8201,new,10x55x45
RAM,good,3478,used,12x90x56
air pods,so-so,5441,used,55x77x88
monitor,very good,6193,new,55x77x88
air pods,premiun lux,5273,used,55x77x99
HDD,very bad,922,new,12x90x56
SSD,very bad,7925,used,200x100x1
air pods,premium,9511,new,90x123x1
player,so-so,1387,used,55x77x88
air pods,premium,9405,used,12x90x56
videocard,good,7292,new,45x34x56
RAM,normal,6403,used,10x55x45
SSD,bad,4730,used,200x100x1
monitor,premiun lux,8488,new,111x68x7
air pods,so-so,9678,used,90x123x1
HDD,good,6776,used,100x45x2
motherboard,so-so,6029,new,111x68x7
player,very good,5273,new,55x77x99
monitor,premium,951,new,45x34x56
motherboard,very bad,2888,new,45x34x56
RAM,good,7349,new,100x45x2
HDD,premium,1426,used,55x77x88
videocard,very bad,4948,used,90x123x1
CPU,bad,4785,new,55x77x88
player,bad,3274,new,100x45x2
player,bad,794,used,111x68x7
SSD,bad,5177,new,200x100x1
HDD,premium,5467,new,10x55x45
videocard,premiun lux,2182,used,111x68x7
HDD,normal,3284,new,200x100x1
RAM,bad,3447,new,12x90x56
SSD,very good,192,used,90x123x1
CPU,very good,9270,used,55x77x99
HDD,normal,2308,new,12x90x56
CPU,so-so,9733,used,111x68x7
RAM,premiun lux,5733,used,10x55x45
RAM,very bad,4677,used,45x34x56
air pods,very bad,3668,new,45x34x56
air pods,good,219,new,55x77x88
HDD,premiun lux,9969,used,111x68x7
teapot,very bad,5834,new,90x123x1
HDD,very bad,6846,used,10x55x45
CPU,good,7175,used,90x123x1
motherboard,very good,8065,used,111x68x7
HDD,bad,2913,new,90x123x1
computer,premium,1538,used,55x77x99
videocard,very bad,3849,used,90x123x1
RAM,bad,3634,used,111x68x7
player,premiun lux,3538,used,100x45x2
player,premium,6021,new,45x34x56
RAM,good,742,used,45x34x56
SSD,premium,8603,new,45x34x56
teapot,normal,550,new,100x45x2
videocard,so-so,930,used,100x45x2
player,premiun lux,309,new,200x100x1
HDD,normal,3815,new,10x55x45
teapot,very bad,6734,used,55x77x88
teapot,bad,6402,used,200x100x1
videocard,good,7157,new,200x100x1
RAM,premiun lux,7616,new,12x90x56
air pods,normal,2944,new,45x34x56
player,normal,1207,used,100x45x2
RAM,premiun lux,2127,new,90x123x1
teapot,premiun lux,941,new,100x45x2
motherboard,so-so,8596,new,55x77x99
air pods,very good,9740,used,200x100x1
monitor,good,1904,new,10x55x45
HDD,very good,8465,new,45x34x56
player,very good,3995,new,12x90x56
player,good,6250,used,55x77x88
air pods,so-so,3273,used,200x100x1
computer,premium,8975,used,90x123x1
player,so-so,1448,used,55x77x99
videocard,very good,2661,new,55x77x88
computer,bad,4437,new,55x77x88
SSD,premiun lux,590,new,100x45x2
motherboard,very good,2028,new,90x123x1
monitor,premium,2114,used,55x77x88
RAM,so-so,1890,used,100x45x2
player,so-so,5376,used,90x123x1
computer,so-so,1291,used,55x77x88
CPU,bad,1252,used,200x100x1
motherboard,good,171,used,200x100x1
teapot,very good,6320,used,100x45x2
CPU,very bad,7434,used,100x45x2
player,normal,5094,new,12x90x56
monitor,premiun lux,7352,new,111x68x7
CPU,very bad,9540,used,10x55x45
teapot,very bad,9985,new,111x68x7
monitor,so-so,937,new,200x100x1
air pods,premium,7305,new,55x77x99
player,good,8170,new,90x123x1
teapot,normal,116,used,12x90x56
RAM,very bad,4769,new,100x45x2
RAM,good,2489,new,10x55x45
computer,very good,3516,used,111x68x7
teapot,premium,590,used,10x55x45
player,premium,5233,new,200x100x1
videocard,very good,3870,new,100x45x2
CPU,so-so,4988,new,45x34x56
teapot,very good,2225,used,55x77x99
SSD,premiun lux,6536,used,100x45x2
teapot,very good,6677,used,90x123x1
air pods,very good,9335,used,10x55x45
player,bad,3071,used,12x90x56
teapot,premiun lux,3247,new,90x123x1
teapot,very bad,1102,new,111x68x7
CPU,very bad,5916,new,12x90x56
motherboard,bad,6763,used,200x100x1
motherboard,so-so,7956,used,100x45x2
HDD,bad,7746,used,10x55x45
computer,normal,8089,used,10x55x45
teapot,very good,827,used,45x34x56
monitor,bad,4909,used,45x34x56
RAM,premiun lux,6506,new,10x55x45
teapot,premium,5489,new,111x68x7
CPU,normal,8687,new,200x100x1
RAM,normal,4136,new,90x123x1
player,normal,8262,used,55x77x88
HDD,premium,1835,new,90x123x1
CPU,normal,9716,new,55x77x88
videocard,premiun lux,6941,new,90x123x1
HDD,premiun lux,6753,used,100x45x2
teapot,so-so,1710,used,111x68x7
motherboard,normal,620,new,90x123x1
videocard,normal,3808,used,200x100x1
teapot,premiun lux,9634,used,90x123x1
computer,premium,9687,new,111x68x7
videocard,bad,9203,new,10x55x45
SSD,very bad,5219,used,55x77x99
player,so-so,1003,used,12x90x56
SSD,good,5942,used,55x77x88
player,good,6182,new,55x77x99
SSD,very good,4153,used,45x34x56
computer,premiun lux,9195,new,45x34x56
monitor,premium,7251,new,10x55x45
videocard,very good,9409,used,90x123x1
player,so-so,5609,new,200x100x1
RAM,so-so,293,new,10x55x45
videocard,very good,5342,new,90x123x1
SSD,normal,748,used,55x77x88
SSD,normal,4395,used,55x77x99
computer,bad,6194,used,90x123x1
monitor,so-so,8921,new,111x68x7
monitor,premiun lux,3028,new,100x45x2
RAM,premium,1590,used,55x77x88
teapot,premiun lux,6482,used,100x45x2
videocard,good,2678,used,55x77x99
CPU,good,7860,used,45x34x56
CPU,so-so,327,new,10x55x45
computer,very bad,8675,used,55x77x88
computer,very good,6440,used,55x77x99
monitor,bad,59,new,10x55x45
player,bad,9060,used,100x45x2
air pods,premium,3934,used,200x100x1
player,very bad,5626,new,90x123x1
monitor,normal,1940,new,111x68x7
teapot,premium,1133,used,111x68x7
teapot,premium,3330,used,55x77x88
teapot,bad,9604,used,55x77x99
motherboard,premium,5322,new,200x100x1
RAM,premiun lux,8206,used,55x77x99
SSD,so-so,6098,new,55x77x99
SSD,very good,3478,used,100x45x2
RAM,very good,5281,new,45x34x56
RAM,very bad,1311,new,45x34x56
motherboard,so-so,265,new,12x90x56
air pods,so-so,1279,new,90x123x1
CPU,normal,4498,new,55x77x99
teapot,premium,3484,used,45x34x56
videocard,good,680,used,111x68x7
computer,so-so,4137,new,12x90x56
SSD,very bad,248,used,55x77x99
RAM,good,3282,new,90x123x1
teapot,premiun lux,7724,used,90x123x1
HDD,premium,7024,used,90x123x1
player,very bad,5098,new,100x45x2
CPU,premiun lux,9314,new,45x34x56
player,bad,1617,new,200x100x1
monitor,very good,9939,used,111x68x7
SSD,so-so,9653,new,45x34x56
teapot,good,919,new,55x77x99
player,so-so,701,new,200x100x1
CPU,so-so,6469,used,100x45x2
videocard,so-so,8977,used,10x55x45
videocard,normal,7522,used,100x45x2
air pods,so-so,5372,new,45x34x56
player,good,9003,new,10x55x45
HDD,premium,3419,used,12x90x56
RAM,normal,7863,used,200x100x1
computer,very good,9289,new,90x123x1
RAM,premium,8559,used,200x100x1
motherboard,bad,5766,used,200x100x1
RAM,normal,4518,new,45x34x56
player,bad,3762,new,200x100x1
SSD,good,7380,used,100x45x2
RAM,premium,4080,new,200x100x1
air pods,good,2097,new,10x55x45
CPU,premium,446,used,12x90x56
monitor,very bad,9109,new,12x90x56
teapot,normal,2114,new,90x123x1
monitor,normal,3436,new,100x45x2
computer,premiun lux,7778,used,45x34x56
motherboard,so-so,3661,new,55x77x88
RAM,bad,5280,used,90x123x1
air pods,good,8002,new,12x90x56
monitor,very bad,9193,new,111x68x7
teapot,very bad,6418,new,90x123x1
computer,so-so,1969,new,100x45x2
player,normal,4585,used,12x90x56
RAM,so-so,7112,new,10x55x45
RAM,normal,8646,new,111x68x7
motherboard,so-so,414,new,200x100x1
computer,premium,882,used,111x68x7
teapot,bad,448,used,200x100x1
computer,very bad,5283,new,90x123x1
monitor,very bad,4628,used,45x34x56
SSD,bad,5594,used,111x68x7
videocard,premium,8760,new,55x77x88
motherboard,very bad,6319,used,200x100x1
RAM,premiun lux,828,used,200x100x1
monitor,premiun lux,7686,used,12x90x56
computer,very bad,8683,new,111x68x7
RAM,premium,1076,new,111x68x7
videocard,normal,535,new,100x45x2
teapot,very bad,2388,new,45x34x56
monitor,bad,1084,used,12x90x56
monitor,very good,8080,used,100x45x2
computer,good,8487,new,55x77x88
SSD,normal,9135,used,45x34x56
monitor,good,8252,used,111x68x7
motherboard,normal,6679,new,12x90x56
HDD,premiun lux,7310,new,12x90x56
SSD,bad,3504,used,100x45x2
monitor,very good,4098,used,90x123x1
computer,normal,8746,new,55x77x99
SSD,premiun lux,128,new,90x123x1
CPU,premiun lux,3006,new,200x100x1
SSD,premium,789,new,111x68x7
air pods,very good,7295,used,10x55x45
player,premiun lux,5349,new,45x34x56
HDD,normal,6131,new,55x77x88
HDD,very bad,9318,used,200x100x1
motherboard,very good,5142,used,111x68x7
videocard,good,2455,used,55x77x88
monitor,normal,1155,used,10x55x45
CPU,normal,7122,used,111x68x7
monitor,bad,4534,used,55x77x88
videocard,good,1061,used,200x100x1
CPU,good,137,new,200x100x1
videocard,premiun lux,9704,used,10x55x45
teapot,very good,6936,new,45x34x56
teapot,normal,5762,used,111x68x7
HDD,very bad,1744,new,12x90x56
teapot,so-so,2030,used,55x77x88
teapot,normal,3831,used,55x77x99
air pods,premiun lux,2583,used,45x34x56
HDD,good,8443,used,111x68x7
HDD,premiun lux,5751,new,55x77x99
RAM,good,6515,new,55x77x99
player,very good,3798,new,10x55x45
HDD,premiun lux,9705,new,12x90x56
SSD,normal,9858,new,55x77x88
player,premiun lux,3573,used,55x77x88
teapot,premiun lux,7440,used,55x77x88
player,very good,6865,new,55x77x88
motherboard,very bad,6470,new,45x34x56
motherboard,very good,2011,new,90x123x1
motherboard,very bad,3131,new,45x34x56
player,bad,5695,new,12x90x56
monitor,very bad,5856,new,90x123x1
SSD,premium,3700,new,111x68x7
player,so-so,9600,new,12x90x56
monitor,normal,5072,new,200x100x1
videocard,very good,5656,used,12x90x56
player,very bad,4446,new,10x55x45
player,good,8522,used,111x68x7
RAM,good,2549,new,111x68x7
RAM,premium,1122,used,55x77x88
HDD,normal,8456,new,45x34x56
videocard,normal,5093,used,90x123x1
teapot,good,6486,new,200x100x1
RAM,premiun lux,3372,used,55x77x88
SSD,very good,7788,new,55x77x99
HDD,so-so,3426,used,100x45x2
SSD,premium,844,used,200x100x1
air pods,so-so,5441,used,111x68x7
HDD,good,6751,used,12x90x56
CPU,good,1608,used,55x77x88
SSD,premium,3681,new,12x90x56
motherboard,so-so,2657,used,111x68x7
teapot,normal,1324,new,10x55x45
HDD,good,7081,new,90x123x1
computer,very good,2930,new,45x34x56
monitor,so-so,6807,used,55x77x99
RAM,normal,7510,used,200x100x1
videocard,normal,258,new,10x55x45
player,very good,4538,new,55x77x99
player,bad,724,used,100x45x2
monitor,very bad,288,new,55x77x88
RAM,so-so,5848,new,200x100x1
computer,premiun lux,299,used,111x68x7
air pods,good,4202,new,55x77x88
monitor,premiun lux,5764,used,200x100x1
air pods,very good,5081,used,12x90x56
CPU,premiun lux,3645,new,100x45x2
computer,normal,3946,used,55x77x99
HDD,premiun lux,2044,new,45x34x56
RAM,very bad,2081,new,200x100x1
monitor,premiun lux,6689,new,111x68x7
teapot,premiun lux,8115,used,10x55x45
videocard,normal,6663,used,12x90x56
videocard,normal,4176,used,90x123x1
SSD,premium,5137,new,200x100x1
teapot,normal,1827,used,10x55x45
SSD,very bad,4556,new,45x34x56
computer,very bad,7075,used,100x45x2
computer,so-so,3821,new,100x45x2
RAM,premium,97,used,10x55x45
player,good,2534,new,55x77x88
videocard,premium,5575,new,12x90x56
computer,very bad,8294,used,111x68x7
teapot,bad,8324,new,10x55x45
RAM,normal,5181,used,55x77x88
air pods,so-so,8827,new,10x55x45
SSD,bad,3008,new,90x123x1
motherboard,premium,2278,new,200x100x1
RAM,normal,8459,used,90x123x1
CPU,very good,9418,new,10x55x45
videocard,very bad,4422,used,45x34x56
player,premium,2708,new,200x100x1
RAM,normal,6313,used,55x77x99
player,normal,6616,used,55x77x99
monitor,very good,3835,new,100x45x2
HDD,good,5688,new,100x45x2
SSD,very bad,6694,new,45x34x56
computer,so-so,1983,new,55x77x88
CPU,bad,4495,new,90x123x1
SSD,very bad,2728,new,55x77x88
RAM,bad,4034,used,55x77x99
player,so-so,3146,new,12x90x56
SSD,bad,1338,used,12x90x56
HDD,very bad,1508,new,100x45x2
CPU,premiun lux,5754,new,55x77x88
teapot,very good,3268,used,12x90x56
computer,bad,8655,used,90x123x1
computer,very bad,8054,used,10x55x45
HDD,normal,9776,new,45x34x56
videocard,good,538,used,10x55x45
videocard,normal,233,used,200x100x1
motherboard,premiun lux,1985,used,45x34x56
HDD,so-so,9363,new,55x77x88
player,very good,9671,new,45x34x56
videocard,very bad,3360,used,12x90x56
RAM,very bad,8012,used,45x34x56
monitor,premiun lux,9652,new,55x77x99
SSD,bad,8317,used,100x45x2
monitor,premiun lux,3421,new,12x90x56
teapot,normal,4273,new,55x77x99
SSD,very good,8475,new,10x55x45
player,very good,1595,used,111x68x7
motherboard,bad,3228,used,111x68x7
SSD,so-so,5760,used,55x77x88
motherboard,premium,343,new,12x90x56
videocard,very bad,6470,used,200x100x1
monitor,premiun lux,8059,new,12x90x56
air pods,good,4001,used,12x90x56
RAM,very bad,350,new,45x34x56
CPU,very bad,3852,new,45x34x56
HDD,premiun lux,137,used,10x55x45
HDD,good,8942,new,12x90x56
CPU,premium,3534,new,45x34x56
SSD,very bad,8876,used,100x45x2
air pods,premium,3235,new,100x45x2
videocard,so-so,2329,new,111x68x7
computer,bad,1274,new,55x77x88
player,premium,4424,new,100x45x2
monitor,so-so,9072,new,45x34x56
videocard,good,2342,used,111x68x7
computer,so-so,9599,new,12x90x56
teapot,premium,562,new,55x77x88
videocard,bad,4949,new,45x34x56
HDD,very good,4728,used,90x123x1
motherboard,premiun lux,6353,used,200x100x1
motherboard,very good,9436,new,111x68x7
teapot,normal,9150,used,200x100x1
CPU,good,8676,new,90x123x1
computer,bad,9410,used,90x123x1
teapot,very bad,6463,used,55x77x88
RAM,bad,2818,new,90x123x1
air pods,so-so,2667,used,55x77x99
SSD,good,7513,used,10x55x45
RAM,good,5204,new,90x123x1
RAM,good,8697,used,100x45x2
monitor,premiun lux,2477,used,10x55x45
videocard,premium,717,new,200x100x1
teapot,so-so,5899,used,55x77x99
air pods,so-so,6770,new,200x100x1
player,so-so,5647,new,55x77x88
computer,premiun lux,2042,used,90x123x1
player,premium,2495,used,200x100x1
monitor,premium,2307,new,100x45x2
CPU,premiun lux,8459,used,200x100x1
computer,very good,9226,new,90x123x1
computer,very bad,5382,used,55x77x88
teapot,very good,1987,new,100x45x2
computer,good,2301,used,12x90x56
